MODELYEAR,MAKE,MODEL,VEHICLECLASS,ENGINESIZE,CYLINDERS,TRANSMISSION,FUELTYPE,FUELCONSUMPTION_CITY,FUELCONSUMPTION_HWY,FUELCONSUMPTION_COMB,FUELCONSUMPTION_COMB_MPG,CO2EMISSIONS
2018,PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3,6,M7,Z,12.1,8.3,10.4,27,243
2018,PORSCHE,911 CARRERA 4,MINICOMPACT,3,6,AM7,Z,10.7,8.3,9.6,29,225
2018,PORSCHE,911 CARRERA 4,MINICOMPACT,3,6,M7,Z,12.1,8.3,10.4,27,242
2018,PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3,6,AM7,Z,11,8.4,9.8,29,230
2018,PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3,6,M7,Z,12.2,8.5,10.5,27,246
2018,PORSCHE,911 CARRERA 4 GTS,MINICOMPACT,3,6,AM7,Z,11.8,9.2,10.6,27,248
2018,PORSCHE,911 CARRERA 4 GTS,MINICOMPACT,3,6,M7,Z,12.8,8.9,11,26,257
2018,PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3,6,AM7,Z,11.9,9.3,10.7,26,250
2018,PORSCHE,911 CARRERA 4 GTS CABRIOLET,MINICOMPACT,3,6,M7,Z,12.9,9.1,11.1,25,260
2018,PORSCHE,911 CARRERA 4S,MINICOMPACT,3,6,AM7,Z,11,8.5,9.9,29,232
2018,PORSCHE,911 CARRERA 4S,MINICOMPACT,3,6,M7,Z,12.1,8.4,10.4,27,243
2018,PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3,6,AM7,Z,10.9,8.5,9.9,29,231
2018,PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3,6,M7,Z,12.2,8.5,10.5,27,246
2018,PORSCHE,911 GT3,TWO-SEATER,4,6,AM7,Z,15.8,11.6,13.9,20,324
2018,PORSCHE,911 GT3,TWO-SEATER,4,6,M6,Z,18,11.5,15.1,19,352
2018,PORSCHE,911 TARGA 4,MINICOMPACT,3,6,AM7,Z,10.9,8.4,9.8,29,228
2018,PORSCHE,911 TARGA 4,MINICOMPACT,3,6,M7,Z,12.2,8.5,10.5,27,246
2018,PORSCHE,911 TARGA 4 GTS,MINICOMPACT,3,6,AM7,Z,12.1,9.2,10.8,26,251
2018,PORSCHE,911 TARGA 4 GTS,MINICOMPACT,3,6,M7,Z,13.2,9.2,11.4,25,266
2018,PORSCHE,911 TARGA 4S,MINICOMPACT,3,6,AM7,Z,11.1,8.6,10,28,233
2018,PORSCHE,911 TARGA 4S,MINICOMPACT,3,6,M7,Z,12.2,8.5,10.5,27,246
2018,PORSCHE,911 TURBO,MINICOMPACT,3.8,6,AM7,Z,12.6,9.9,11.4,25,266
2018,PORSCHE,911 TURBO CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.6,9.9,11.4,25,267
2018,PORSCHE,911 TURBO S,MINICOMPACT,3.8,6,AM7,Z,12.6,9.9,11.4,25,266
2018,PORSCHE,911 TURBO S CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.6,9.9,11.4,25,267
2018,PORSCHE,911 TURBO S EXCLUSIVE,MINICOMPACT,3.8,6,AM7,Z,13.8,10.3,12.3,23,285
2018,PORSCHE,BOXSTER,TWO-SEATER,2,4,AM7,Z,10.5,8,9.4,30,219
2018,PORSCHE,BOXSTER,TWO-SEATER,2,4,M6,Z,11,8.3,9.8,29,229
2018,PORSCHE,BOXSTER GTS,TWO-SEATER,2.5,4,AM7,Z,11.8,9.2,10.6,27,249
2018,PORSCHE,BOXSTER GTS,TWO-SEATER,2.5,4,M6,Z,12.3,9.4,11,26,257
2018,PORSCHE,BOXSTER S,TWO-SEATER,2.5,4,AM7,Z,11,8.4,9.9,29,230
2018,PORSCHE,BOXSTER S,TWO-SEATER,2.5,4,M6,Z,12.1,9,10.7,26,249
2018,PORSCHE,CAYENNE,SUV - STANDARD,3.6,6,A8,Z,12.9,9.7,11.5,25,268
2018,PORSCHE,CAYENNE GTS,SUV - STANDARD,3.6,6,A8,Z,14.5,10.4,12.6,22,296
2018,PORSCHE,CAYENNE PLATINUM,SUV - STANDARD,3.6,6,A8,Z,13.6,10.2,12.1,23,281
2018,PORSCHE,CAYENNE S,SUV - STANDARD,3.6,6,A8,Z,13.9,9.6,12,24,281
2018,PORSCHE,CAYENNE TURBO,SUV - STANDARD,4.8,8,A8,Z,16.7,11.2,14.3,20,334
2018,PORSCHE,CAYENNE TURBO S,SUV - STANDARD,4.8,8,A8,Z,16.7,11.2,14.3,20,334
2018,PORSCHE,CAYMAN,TWO-SEATER,2,4,AM7,Z,10.5,8,9.4,30,219
2018,PORSCHE,CAYMAN,TWO-SEATER,2,4,M6,Z,11,8.3,9.8,29,229
2018,PORSCHE,CAYMAN GTS,TWO-SEATER,2.5,4,AM7,Z,11.8,9.2,10.6,27,249
2018,PORSCHE,CAYMAN GTS,TWO-SEATER,2.5,4,M6,Z,12.3,9.4,11,26,257
2018,PORSCHE,CAYMAN S,TWO-SEATER,2.5,4,AM7,Z,11,8.4,9.9,29,230
2018,PORSCHE,CAYMAN S,TWO-SEATER,2.5,4,M6,Z,12.1,9,10.7,26,249
2018,PORSCHE,MACAN,SUV - SMALL,2,4,A7,Z,11.6,9.3,10.6,27,248
2018,PORSCHE,MACAN GTS,SUV - SMALL,3,6,A7,Z,13.8,10.3,12.3,23,287
2018,PORSCHE,MACAN S,SUV - SMALL,3,6,A7,Z,13.7,10.3,12.2,23,285
2018,PORSCHE,MACAN TURBO,SUV - SMALL,3.6,6,A7,Z,14.2,10.1,12.3,23,287
2018,PORSCHE,MACAN TURBO KIT,SUV - SMALL,3.6,6,A7,Z,14.1,10.1,12.3,23,286
2018,PORSCHE,PANAMERA,FULL-SIZE,3,6,AM8,Z,11,8.3,9.8,29,229
2018,PORSCHE,PANAMERA 4,FULL-SIZE,3,6,AM8,Z,11.3,8.6,10.1,28,235
2018,PORSCHE,PANAMERA 4 EXECUTIVE,FULL-SIZE,3,6,AM8,Z,11.3,8.6,10.1,28,235
2018,PORSCHE,PANAMERA 4 ST,FULL-SIZE,3,6,AM8,Z,11.5,9,10.4,27,242
2018,PORSCHE,PANAMERA 4S,FULL-SIZE,2.9,6,AM8,Z,11.3,8.5,10.1,28,235
2018,PORSCHE,PANAMERA 4S EXECUTIVE,FULL-SIZE,2.9,6,AM8,Z,11.3,8.5,10.1,28,235
2018,PORSCHE,PANAMERA 4S ST,FULL-SIZE,2.9,6,AM8,Z,12.1,9,10.7,26,249
2018,PORSCHE,PANAMERA TURBO,FULL-SIZE,4,8,AM8,Z,12.8,9.2,11.2,25,261
2018,PORSCHE,PANAMERA TURBO EXECUTIVE,FULL-SIZE,4,8,AM8,Z,12.8,9.2,11.2,25,261
2018,PORSCHE,PANAMERA TURBO ST,FULL-SIZE,4,8,AM8,Z,13.4,10.1,11.9,24,279
2018,RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,X,13.9,9.6,11.9,24,280
2018,RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,E,19.7,13.8,17,17,283
2018,RAM,1500,PICKUP TRUCK - STANDARD,5.7,8,A6,X,17,12,14.8,19,346
2018,RAM,1500,PICKUP TRUCK - STANDARD,5.7,8,A8,X,15.7,11,13.6,21,319
2018,RAM,1500 ECODIESEL,PICKUP TRUCK - STANDARD,3,6,A8,D,11.8,8.6,10.4,27,278
2018,RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,X,14.5,10.2,12.6,22,294
2018,RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,E,20.7,14.7,18,16,300
2018,RAM,1500 4X4,PICKUP TRUCK - STANDARD,5.7,8,A6,X,18.7,13.3,16.3,17,382
2018,RAM,1500 4X4,PICKUP TRUCK - STANDARD,5.7,8,A8,X,16.1,11.5,14,20,328
2018,RAM,1500 4X4 ECODIESEL,PICKUP TRUCK - STANDARD,3,6,A8,D,12.3,8.8,10.8,26,289
2018,RAM,PROMASTER CITY,SPECIAL PURPOSE VEHICLE,2.4,4,A9,X,11.2,8.3,9.9,29,232
2018,ROLLS-ROYCE,DAWN,COMPACT,6.6,12,AS8,Z,20.3,13,17,17,397
2018,ROLLS-ROYCE,GHOST,FULL-SIZE,6.6,12,AS8,Z,20.3,13,17,17,397
2018,ROLLS-ROYCE,GHOST EWB,FULL-SIZE,6.6,12,AS8,Z,20.3,13,17,17,397
2018,ROLLS-ROYCE,PHANTOM,FULL-SIZE,6.7,12,AS8,Z,20,12.4,16.6,17,387
2018,ROLLS-ROYCE,PHANTOM EWB,FULL-SIZE,6.7,12,AS8,Z,20,12.4,16.6,17,387
2018,ROLLS-ROYCE,WRAITH,MID-SIZE,6.6,12,AS8,Z,19.6,12.9,16.6,17,388
2018,SUBARU,BRZ,MINICOMPACT,2,4,AS6,Z,9.7,7.2,8.6,33,200
2018,SUBARU,BRZ,MINICOMPACT,2,4,M6,Z,11.2,8.1,9.8,29,229
2018,SUBARU,BRZ tS,MINICOMPACT,2,4,M6,Z,11.6,8.6,10.2,28,239
2018,SUBARU,CROSSTREK AWD,SUV - SMALL,2,4,AV7,X,8.8,7.2,8.1,35,188
2018,SUBARU,CROSSTREK AWD,SUV - SMALL,2,4,M6,X,10.5,8.1,9.4,30,220
2018,SUBARU,FORESTER AWD,SUV - SMALL,2,4,AV8,Z,10.2,8.6,9.5,30,223
2018,SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,AV6,X,9.2,7.4,8.4,34,196
2018,SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,M6,X,10.9,8.3,9.7,29,228
2018,SUBARU,IMPREZA 4-DOOR AWD,MID-SIZE,2,4,AV7,X,8.3,6.4,7.5,38,174
2018,SUBARU,IMPREZA 4-DOOR AWD,MID-SIZE,2,4,M5,X,10,7.5,8.9,32,208
2018,SUBARU,IMPREZA 5-DOOR AWD,STATION WAGON - SMALL,2,4,AV7,X,8.4,6.5,7.5,38,176
2018,SUBARU,IMPREZA 5-DOOR AWD,STATION WAGON - SMALL,2,4,M5,X,10.1,7.7,9,31,211
2018,SUBARU,LEGACY AWD,MID-SIZE,2.5,4,AV7,X,9.3,7,8.3,34,193
2018,SUBARU,LEGACY AWD,MID-SIZE,3.6,6,AV6,X,11.9,8.3,10.3,27,241
2018,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,AV7,X,9.4,7.3,8.5,33,198
2018,SUBARU,OUTBACK AWD,SUV - SMALL,3.6,6,AV6,X,12,8.7,10.5,27,247
2018,SUBARU,WRX AWD,COMPACT,2,4,AV8,Z,12.6,9.6,11.2,25,256
2018,SUBARU,WRX AWD,COMPACT,2,4,M6,Z,11.3,8.5,10,28,235
2018,SUBARU,WRX STI AWD,COMPACT,2.5,4,M6,Z,14.1,10.5,12.5,23,291
2018,SUBARU,WRX STI AWD TYPE RA,COMPACT,2.5,4,M6,Z,14.3,10.9,12.8,22,296
2018,TOYOTA,4RUNNER 4WD,SUV - STANDARD,4,6,AS5,X,14.3,11.9,13.2,21,308
2018,TOYOTA,4RUNNER 4WD (Part-Time 4WD),SUV - STANDARD,4,6,AS5,X,14.3,11.9,13.2,21,308
2018,TOYOTA,86,MINICOMPACT,2,4,AS6,Z,9.9,7.3,8.7,32,204
2018,TOYOTA,86,MINICOMPACT,2,4,M6,Z,11.3,8.3,9.9,29,232
2018,TOYOTA,AVALON,MID-SIZE,3.5,6,AS6,X,11.4,7.7,9.7,29,226
2018,TOYOTA,CAMRY,MID-SIZE,2.5,4,AS8,X,8.1,5.7,6.9,41,164
2018,TOYOTA,CAMRY LE/SE,MID-SIZE,2.5,4,AS8,X,8.4,6,7.3,39,172
2018,TOYOTA,CAMRY XLE/XSE,MID-SIZE,2.5,4,AS8,X,8.5,6.1,7.4,38,173
2018,TOYOTA,CAMRY,MID-SIZE,3.5,6,AS8,X,10.5,7.1,9,31,210
2018,TOYOTA,CAMRY XSE,MID-SIZE,3.5,6,AS8,X,10.7,7.4,9.2,31,215
2018,TOYOTA,CAMRY HYBRID LE,MID-SIZE,2.5,4,AV6,X,4.9,4.8,4.9,58,113
2018,TOYOTA,CAMRY HYBRID XLE/SE,MID-SIZE,2.5,4,AV6,X,5.3,5,5.1,55,121
2018,TOYOTA,C-HR,COMPACT,2,4,AV7,X,8.7,7.5,8.2,34,189
2018,TOYOTA,COROLLA,MID-SIZE,1.8,4,AV,X,8.3,6.5,7.5,38,174
2018,TOYOTA,COROLLA,MID-SIZE,1.8,4,AV7,X,8.3,6.7,7.5,38,178
2018,TOYOTA,COROLLA,MID-SIZE,1.8,4,M6,X,8.5,6.6,7.6,37,178
2018,TOYOTA,COROLLA LE ECO (1-mode),MID-SIZE,1.8,4,AV,X,7.8,5.9,6.9,41,163
2018,TOYOTA,COROLLA LE ECO (2-mode),MID-SIZE,1.8,4,AV,X,8,6.3,7.2,39,168
2018,TOYOTA,COROLLA iM,MID-SIZE,1.8,4,AV7,X,8.3,6.5,7.5,38,176
2018,TOYOTA,COROLLA iM,MID-SIZE,1.8,4,M6,X,8.8,6.8,7.9,36,185
2018,TOYOTA,HIGHLANDER,SUV - SMALL,3.5,6,AS8,X,11.8,8.7,10.3,27,243
2018,TOYOTA,HIGHLANDER AWD,SUV - STANDARD,3.5,6,AS8,X,12.1,9,10.6,27,251
2018,TOYOTA,HIGHLANDER AWD (Start/Stop System),SUV - STANDARD,3.5,6,AS8,X,12,8.9,10.6,27,247
2018,TOYOTA,HIGHLANDER AWD LE,SUV - STANDARD,3.5,6,AS8,X,11.7,8.8,10.4,27,242
2018,TOYOTA,HIGHLANDER HYBRID AWD,SUV - STANDARD,3.5,6,AV6,X,8.1,8.5,8.3,34,193
2018,TOYOTA,PRIUS,MID-SIZE,1.8,4,AV,X,4.3,4.6,4.5,63,105
2018,TOYOTA,PRIUS c,COMPACT,1.5,4,AV,X,4.9,5.5,5.1,55,120
2018,TOYOTA,PRIUS v,STATION WAGON - MID-SIZE,1.8,4,AV,X,5.5,6,5.8,49,135
2018,TOYOTA,RAV4 LE/XLE,SUV - SMALL,2.5,4,AS6,X,10,7.8,9,31,210
2018,TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,AS6,X,10.5,8.3,9.5,30,222
2018,TOYOTA,RAV4 LIMITED/SE AWD,SUV - SMALL,2.5,4,AS6,X,10.7,8.4,9.7,29,226
2018,TOYOTA,RAV4 HYBRID AWD,SUV - SMALL,2.5,4,AV6,X,6.9,7.8,7.3,39,171
2018,TOYOTA,SEQUOIA 4WD,SUV - STANDARD,5.7,8,AS6,X,18.4,13.8,16.4,17,384
2018,TOYOTA,SIENNA,MINIVAN,3.5,6,AS8,X,12.5,8.9,10.9,26,256
2018,TOYOTA,SIENNA AWD,MINIVAN,3.5,6,AS8,X,13.4,9.6,11.7,24,274
2018,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,AS6,X,12.1,10.1,11.2,25,263
2018,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,3.5,6,AS6,X,12.6,10,11.4,25,268
2018,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,AS6,X,12.7,10.6,11.7,24,274
2018,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,3.5,6,AS6,X,13.2,10.7,12.1,23,283
2018,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,3.5,6,M6,X,13.8,11.4,12.7,22,299
2018,TOYOTA,TACOMA 4WD D-CAB OFF-ROAD,PICKUP TRUCK - SMALL,3.5,6,M6,X,13.8,11.7,12.9,22,300
2018,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,17.7,13.6,15.9,18,371
2018,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,16.8,13.1,14.9,19,354
2018,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,18,14.2,16.3,17,383
2018,TOYOTA,YARIS,COMPACT,1.5,4,AS6,X,7.3,5.8,6.6,43,155
2018,TOYOTA,YARIS (SIL),COMPACT,1.5,4,M6,X,7.8,6,6.8,42,164
2018,TOYOTA,YARIS HATCHBACK,COMPACT,1.5,4,A4,X,7.9,6.8,7.4,38,173
2018,TOYOTA,YARIS HATCHBACK,COMPACT,1.5,4,M5,X,7.8,6.5,7.2,39,168
2018,VOLKSWAGEN,ATLAS,SUV - SMALL,2,4,AS8,X,10.8,8.9,10,28,233
2018,VOLKSWAGEN,ATLAS 4MOTION,SUV - SMALL,3.6,6,AS8,X,13.7,10.1,12.1,23,282
2018,VOLKSWAGEN,BEETLE,COMPACT,2,4,AS6,X,9,7.2,8.2,34,191
2018,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,2,4,AS6,X,9,7.2,8.2,34,191
2018,VOLKSWAGEN,BEETLE DUNE,COMPACT,2,4,AS6,X,9.1,6.9,8.1,35,189
2018,VOLKSWAGEN,BEETLE DUNE CONVERTIBLE,SUBCOMPACT,2,4,AS6,X,9.1,6.9,8.1,35,189
2018,VOLKSWAGEN,GOLF,COMPACT,1.8,4,AS6,X,9.6,7.2,8.5,33,199
2018,VOLKSWAGEN,GOLF,COMPACT,1.8,4,M5,X,9.3,6.9,8.2,34,192
2018,VOLKSWAGEN,GOLF GTI,COMPACT,2,4,AM6,X,9.6,7.3,8.6,33,200
2018,VOLKSWAGEN,GOLF GTI,COMPACT,2,4,M6,X,9.6,7.2,8.5,33,199
2018,VOLKSWAGEN,GOLF R,COMPACT,2,4,AM7,Z,10.6,8,9.4,30,220
2018,VOLKSWAGEN,GOLF R,COMPACT,2,4,M6,Z,11.1,8.1,9.8,29,227
2018,VOLKSWAGEN,GOLF ALLTRACK,STATION WAGON - SMALL,1.8,4,AM6,X,10.7,8,9.4,30,220
2018,VOLKSWAGEN,GOLF ALLTRACK,STATION WAGON - SMALL,1.8,4,M6,X,11.1,7.8,9.6,29,225
2018,VOLKSWAGEN,GOLF SPORTWAGEN,STATION WAGON - SMALL,1.8,4,AS6,X,9.6,7.2,8.5,33,199
2018,VOLKSWAGEN,GOLF SPORTWAGEN,STATION WAGON - SMALL,1.8,4,M5,X,9.4,6.9,8.2,34,192
2018,VOLKSWAGEN,GOLF SPORTWAGEN 4MOTION,STATION WAGON - SMALL,1.8,4,AM6,X,10.8,8.1,9.6,29,224
2018,VOLKSWAGEN,GOLF SPORTWAGEN 4MOTION,STATION WAGON - SMALL,1.8,4,M6,X,10.8,7.6,9.3,30,218
2018,VOLKSWAGEN,PASSAT,MID-SIZE,2,4,AS6,X,9.3,6.5,8.1,35,188
2018,VOLKSWAGEN,PASSAT,MID-SIZE,3.6,6,AM6,X,12.2,8.5,10.6,27,246
2018,VOLKSWAGEN,TIGUAN,SUV - SMALL,2,4,AS8,X,10.6,8.7,9.8,29,229
2018,VOLKSWAGEN,TIGUAN 4MOTION,SUV - SMALL,2,4,AS8,X,11.3,8.8,10.2,28,237
2018,VOLVO,S60 T5 AWD,COMPACT,2,4,AS8,X,11,8.1,9.7,29,226
2018,VOLVO,S60 T6 AWD,COMPACT,2,4,AS8,Z,10.9,7.7,9.4,30,221
2018,VOLVO,S60 POLESTAR,COMPACT,2,4,AS8,Z,11.8,8.5,10.3,27,241
2018,VOLVO,S60 CC T5 AWD,COMPACT,2,4,AS8,X,10.8,7.8,9.4,30,220
2018,VOLVO,S90 T5 AWD,MID-SIZE,2,4,AS8,Z,10.1,7.4,8.8,32,206
2018,VOLVO,S90 T6 AWD,MID-SIZE,2,4,AS8,Z,10.6,7.6,9.3,30,216
2018,VOLVO,V60 T5 AWD,STATION WAGON - SMALL,2,4,AS8,X,11,8.1,9.7,29,226
2018,VOLVO,V60 T6 AWD,STATION WAGON - SMALL,2,4,AS8,Z,10.9,7.7,9.4,30,221
2018,VOLVO,V60 POLESTAR,STATION WAGON - SMALL,2,4,AS8,Z,11.8,8.5,10.3,27,241
2018,VOLVO,V60 CC T5 AWD,STATION WAGON - SMALL,2,4,AS8,X,10.8,7.8,9.4,30,220
2018,VOLVO,V90 T6 AWD,STATION WAGON - MID-SIZE,2,4,AS8,Z,10.6,7.6,9.3,30,216
2018,VOLVO,V90 CC T5 AWD,STATION WAGON - MID-SIZE,2,4,AS8,Z,10.4,7.7,9.2,31,214
2018,VOLVO,V90 CC T6 AWD,STATION WAGON - MID-SIZE,2,4,AS8,Z,10.9,8,9.6,29,224
2018,VOLVO,XC60 T5 AWD,SUV - SMALL,2,4,AS8,Z,10.7,8.5,9.8,29,228
2018,VOLVO,XC60 T6 AWD,SUV - SMALL,2,4,AS8,Z,11.4,8.7,10.2,28,240
2018,VOLVO,XC90 T5 AWD,SUV - STANDARD,2,4,AS8,Z,10.9,8.3,9.7,29,227
2018,VOLVO,XC90 T6 AWD,SUV - STANDARD,2,4,AS8,Z,11.5,8.8,10.3,27,240
2019,Acura,ILX,Compact,2.4,4,AM8,Z,9.9,7,8.6,33,199
2019,Acura,MDX SH-AWD,SUV: Small,3.5,6,AS9,Z,12.2,9,10.8,26,252
2019,Acura,MDX SH-AWD A-SPEC,SUV: Small,3.5,6,AS9,Z,12.2,9.5,11,26,258
2019,Acura,MDX Hybrid AWD,SUV: Small,3,6,AM7,Z,9.1,9,9,31,210
2019,Acura,NSX,Two-seater,3.5,6,AM9,Z,11.1,10.8,11,26,261
2019,Acura,RDX AWD,SUV: Small,2,4,AS10,Z,11,8.6,9.9,29,232
2019,Acura,RDX AWD A-SPEC,SUV: Small,2,4,AS10,Z,11.3,9.1,10.3,27,242
2019,Acura,RLX Hybrid,Mid-size,3.5,6,AM7,Z,8.4,8.2,8.4,34,196
2019,Acura,TLX,Compact,2.4,4,AM8,Z,10,7.1,8.7,32,205
2019,Acura,TLX A-SPEC,Compact,2.4,4,AM8,Z,10.2,7.4,8.9,32,209
2019,Acura,TLX SH-AWD,Compact,3.5,6,AS9,Z,11.4,7.7,9.8,29,228
2019,Acura,TLX SH-AWD A-SPEC,Compact,3.5,6,AS9,Z,12,8.2,10.3,27,240
2019,Alfa Romeo,4C Coupe,Two-seater,1.8,4,AM6,Z,9.7,6.9,8.4,34,197
2019,Alfa Romeo,4C Spider,Two-seater,1.8,4,AM6,Z,9.7,6.9,8.4,34,197
2019,Alfa Romeo,Giulia,Mid-size,2,4,A8,Z,10,7.2,8.7,32,205
2019,Alfa Romeo,Giulia AWD,Mid-size,2,4,A8,Z,10.5,7.7,9.2,31,217
2019,Alfa Romeo,Giulia Quadrifoglio,Mid-size,2.9,6,A8,Z,13.8,9.6,11.9,24,280
2019,Alfa Romeo,Stelvio,SUV: Small,2,4,A8,Z,10.3,8.1,9.3,30,218
2019,Alfa Romeo,Stelvio AWD,SUV: Small,2,4,A8,Z,10.8,8.3,9.6,29,226
2019,Alfa Romeo,Stelvio AWD Quadrifoglio,SUV: Small,2.9,6,A8,Z,14.1,10.4,12.4,23,292
2019,Aston Martin,DB11 V8,Minicompact,4,8,A8,Z,13,9.8,11.5,25,271
2019,Aston Martin,DB11 AMR,Minicompact,5.2,12,A8,Z,15.5,10.6,13.3,21,312
2019,Aston Martin,DBS Superleggera,Minicompact,5.2,12,A8,Z,16.4,10.7,13.8,20,324
2019,Aston Martin,Rapide AMR,Subcompact,6,12,A8,Z,16.7,10.9,14.1,20,332
2019,Aston Martin,Vanquish Zagato,Minicompact,6,12,A8,Z,17.5,11.4,14.7,19,346
2019,Aston Martin,Vantage V8,Two-seater,4,8,A8,Z,12.7,9.4,11.2,25,264
2019,Audi,A3,Subcompact,2,4,AM7,X,9.1,6.8,8.1,35,188
2019,Audi,A3 quattro,Subcompact,2,4,AM7,X,10.9,7.9,9.6,29,225
2019,Audi,A3 Cabriolet quattro,Subcompact,2,4,AM7,X,10.7,7.9,9.5,30,221
2019,Audi,A4,Compact,2,4,AM7,Z,8.6,6.9,7.8,36,182
2019,Audi,A4 quattro,Compact,2,4,AM7,Z,10,7,8.7,32,204
2019,Audi,A4 allroad quattro,Compact,2,4,AM7,Z,10.7,8,9.5,30,221
2019,Audi,A5 quattro,Subcompact,2,4,AM7,Z,10,7,8.7,32,204
2019,Audi,A5 Cabriolet quattro,Subcompact,2,4,AM7,Z,10,7,8.7,32,204
2019,Audi,A5 Sportback quattro,Mid-size,2,4,AM7,Z,10,7,8.7,32,204
2019,Audi,A6 quattro,Mid-size,3,6,AM7,Z,10.7,8.2,9.6,29,224
2019,Audi,A7 quattro,Mid-size,3,6,AM7,Z,10.7,8.2,9.6,29,224
2019,Audi,A8L,Full-size,3,6,AS8,Z,12.5,8.6,10.8,26,202
2019,Audi,Q3 quattro,SUV: Small,2,4,AS8,X,12.3,8.6,10.6,27,248
2019,Audi,Q5,SUV: Small,2,4,AM7,Z,10.9,8.7,9.9,29,230
2019,Audi,Q7,SUV: Standard,2,4,AS8,Z,12.2,9.5,11,26,258
2019,Audi,Q7,SUV: Standard,3,6,AS8,Z,12.6,9.4,11.1,25,260
2019,Audi,Q8,SUV: Standard,3,6,AS8,Z,14,10.7,12.5,23,294
2019,Audi,RS 3,Subcompact,2.5,5,AM7,Z,12.4,8.4,10.6,27,247
2019,Audi,RS 5 Coupe,Subcompact,2.9,6,AS8,Z,13.3,8.7,11.3,25,262
2019,Audi,RS 5 Sportback,Subcompact,2.9,6,AS8,Z,13.5,9,11.5,25,268
2019,Audi,S3,Subcompact,2,4,AM7,Z,10.7,8,9.5,30,222
2019,Audi,S4,Compact,3,6,AS8,Z,11.3,8,9.8,29,230
2019,Audi,S5,Subcompact,3,6,AS8,Z,11.3,8,9.8,29,230
2019,Audi,S5 Cabriolet,Subcompact,3,6,AS8,Z,11.4,8.2,9.9,29,234
2019,Audi,S5 Sportback,Mid-size,3,6,AS8,Z,11.3,8,9.8,29,230
2019,Audi,SQ5,SUV: Small,3,6,AS8,Z,12.7,10,11.5,25,270
2019,Audi,TT Coupe quattro,Subcompact,2,4,AM7,X,10.3,7.7,9.2,31,213
2019,Audi,TT Coupe Roadster,Two-seater,2,4,AM7,X,10.3,7.7,9.2,31,213
2019,Audi,TT RS Coupe,Subcompact,2.5,5,AM7,Z,12,8.3,10.3,27,241
2019,Audi,TTS Coupe,Subcompact,2,4,AM7,Z,10.4,8.2,9.4,30,220
2019,Bentley,Bentayga,SUV: Standard,4,8,AS8,Z,16.4,10.1,13.6,21,315
2019,Bentley,Mulsanne,Mid-size,6.8,8,AS8,Z,24.5,14.4,20,14,465
2019,BMW,230i xDrive Cabriolet,Subcompact,2,4,AS8,Z,10.2,7.2,8.8,32,207
2019,BMW,230i xDrive Coupe,Subcompact,2,4,AS8,Z,9.9,7.1,8.6,33,202
2019,BMW,330i xDrive Gran Turismo,Full-size,2,4,AS8,Z,10.2,7.2,8.8,32,207
2019,BMW,330i xDrive Touring,Station wagon: Small,2,4,AS8,Z,10.2,7.2,8.8,32,207
2019,BMW,430i xDrive Cabriolet,Subcompact,2,4,AS8,Z,10.6,7.3,9.1,31,213
2019,BMW,430i xDrive Coupe,Compact,2,4,AS8,Z,10.2,7.2,8.8,32,207
2019,BMW,430i xDrive Gran Coupe,Compact,2,4,AS8,Z,10.2,7.2,8.8,32,207
2019,BMW,440i Coupe,Compact,3,6,AS8,Z,11.2,7.3,9.4,30,227
2019,BMW,440i Coupe,Compact,3,6,M6,Z,12.8,8.8,11,26,256
2019,BMW,440i xDrive Cabriolet,Subcompact,3,6,AS8,Z,11.8,7.9,10,28,235
2019,BMW,440i xDrive Coupe,Compact,3,6,AS8,Z,11.4,7.6,9.7,29,228
2019,BMW,440i xDrive Coupe,Compact,3,6,M6,Z,13,8.5,11,26,256
